episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
88.0,8.0,21.68139534883721,21.68139534883721,430,10,10000,10000,False,430,1,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-31-40,1618443100,10.889578342437744,10.889578342437744,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,10.889578342437744,0,1,"[13.0, 16.0, 19.0, 22.0, 22.0, 16.0, 22.0, 20.0, 31.0, 34.0, 32.0, 13.0, 15.0, 10.0, 16.0, 23.0, 12.0, 28.0, 32.0, 55.0, 34.0, 32.0, 14.0, 16.0, 13.0, 19.0, 18.0, 12.0, 15.0, 43.0, 24.0, 14.0, 33.0, 19.0, 13.0, 25.0, 12.0, 24.0, 22.0, 14.0, 12.0, 12.0, 13.0, 25.0, 12.0, 20.0, 21.0, 23.0, 14.0, 12.0, 39.0, 17.0, 29.0, 12.0, 24.0, 19.0, 11.0, 34.0, 12.0, 13.0, 12.0, 11.0, 17.0, 14.0, 14.0, 38.0, 16.0, 32.0, 33.0, 10.0, 25.0, 24.0, 48.0, 14.0, 13.0, 17.0, 38.0, 12.0, 53.0, 16.0, 17.0, 19.0, 14.0, 18.0, 16.0, 11.0, 49.0, 11.0, 11.0, 15.0, 18.0, 10.0, 14.0, 11.0, 29.0, 25.0, 22.0, 30.0, 24.0, 11.0, 30.0, 15.0, 23.0, 13.0, 23.0, 23.0, 30.0, 32.0, 24.0, 36.0, 43.0, 15.0, 57.0, 30.0, 33.0, 12.0, 14.0, 39.0, 26.0, 10.0, 34.0, 25.0, 26.0, 27.0, 13.0, 13.0, 13.0, 12.0, 14.0, 16.0, 17.0, 17.0, 19.0, 10.0, 13.0, 19.0, 20.0, 17.0, 10.0, 17.0, 20.0, 18.0, 46.0, 20.0, 23.0, 10.0, 11.0, 19.0, 27.0, 14.0, 12.0, 17.0, 28.0, 18.0, 11.0, 26.0, 20.0, 61.0, 13.0, 13.0, 17.0, 17.0, 25.0, 28.0, 13.0, 21.0, 19.0, 15.0, 26.0, 20.0, 21.0, 36.0, 18.0, 11.0, 54.0, 12.0, 14.0, 16.0, 18.0, 20.0, 12.0, 19.0, 16.0, 22.0, 15.0, 33.0, 27.0, 11.0, 16.0, 13.0, 10.0, 34.0, 17.0, 24.0, 13.0, 13.0, 17.0, 36.0, 26.0, 34.0, 17.0, 16.0, 20.0, 18.0, 22.0, 23.0, 33.0, 20.0, 20.0, 34.0, 14.0, 21.0, 11.0, 29.0, 23.0, 13.0, 10.0, 17.0, 15.0, 19.0, 31.0, 12.0, 15.0, 20.0, 22.0, 12.0, 23.0, 38.0, 20.0, 11.0, 26.0, 39.0, 23.0, 16.0, 34.0, 12.0, 14.0, 32.0, 11.0, 11.0, 20.0, 25.0, 15.0, 31.0, 24.0, 31.0, 15.0, 32.0, 18.0, 45.0, 11.0, 42.0, 30.0, 15.0, 12.0, 54.0, 20.0, 19.0, 33.0, 20.0, 16.0, 31.0, 12.0, 13.0, 14.0, 10.0, 25.0, 14.0, 18.0, 20.0, 45.0, 11.0, 29.0, 13.0, 35.0, 15.0, 16.0, 56.0, 16.0, 15.0, 34.0, 24.0, 16.0, 22.0, 28.0, 19.0, 18.0, 22.0, 17.0, 15.0, 18.0, 10.0, 13.0, 14.0, 16.0, 16.0, 11.0, 43.0, 9.0, 13.0, 14.0, 33.0, 10.0, 15.0, 14.0, 8.0, 14.0, 35.0, 22.0, 14.0, 27.0, 25.0, 25.0, 27.0, 32.0, 33.0, 11.0, 19.0, 13.0, 11.0, 17.0, 12.0, 21.0, 25.0, 52.0, 28.0, 14.0, 20.0, 15.0, 12.0, 59.0, 16.0, 15.0, 16.0, 13.0, 34.0, 11.0, 11.0, 23.0, 17.0, 16.0, 39.0, 23.0, 24.0, 29.0, 24.0, 17.0, 17.0, 16.0, 38.0, 53.0, 11.0, 12.0, 14.0, 16.0, 24.0, 19.0, 24.0, 32.0, 16.0, 11.0, 35.0, 12.0, 15.0, 25.0, 32.0, 13.0, 62.0, 29.0, 13.0, 18.0, 26.0, 32.0, 24.0, 29.0, 25.0, 12.0, 40.0, 11.0, 16.0, 88.0, 18.0, 16.0, 23.0, 15.0, 11.0, 25.0, 37.0, 14.0, 22.0, 13.0, 23.0, 12.0, 26.0, 29.0, 33.0, 13.0, 12.0, 12.0, 11.0, 30.0, 21.0, 20.0, 17.0, 13.0, 34.0, 12.0, 52.0, 27.0, 42.0, 30.0, 15.0, 18.0, 17.0, 36.0, 24.0, 17.0, 15.0, 14.0, 48.0, 14.0, 10.0, 50.0, 33.0, 27.0, 15.0, 44.0, 26.0, 13.0, 19.0]","[13, 16, 19, 22, 22, 16, 22, 20, 31, 34, 32, 13, 15, 10, 16, 23, 12, 28, 32, 55, 34, 32, 14, 16, 13, 19, 18, 12, 15, 43, 24, 14, 33, 19, 13, 25, 12, 24, 22, 14, 12, 12, 13, 25, 12, 20, 21, 23, 14, 12, 39, 17, 29, 12, 24, 19, 11, 34, 12, 13, 12, 11, 17, 14, 14, 38, 16, 32, 33, 10, 25, 24, 48, 14, 13, 17, 38, 12, 53, 16, 17, 19, 14, 18, 16, 11, 49, 11, 11, 15, 18, 10, 14, 11, 29, 25, 22, 30, 24, 11, 30, 15, 23, 13, 23, 23, 30, 32, 24, 36, 43, 15, 57, 30, 33, 12, 14, 39, 26, 10, 34, 25, 26, 27, 13, 13, 13, 12, 14, 16, 17, 17, 19, 10, 13, 19, 20, 17, 10, 17, 20, 18, 46, 20, 23, 10, 11, 19, 27, 14, 12, 17, 28, 18, 11, 26, 20, 61, 13, 13, 17, 17, 25, 28, 13, 21, 19, 15, 26, 20, 21, 36, 18, 11, 54, 12, 14, 16, 18, 20, 12, 19, 16, 22, 15, 33, 27, 11, 16, 13, 10, 34, 17, 24, 13, 13, 17, 36, 26, 34, 17, 16, 20, 18, 22, 23, 33, 20, 20, 34, 14, 21, 11, 29, 23, 13, 10, 17, 15, 19, 31, 12, 15, 20, 22, 12, 23, 38, 20, 11, 26, 39, 23, 16, 34, 12, 14, 32, 11, 11, 20, 25, 15, 31, 24, 31, 15, 32, 18, 45, 11, 42, 30, 15, 12, 54, 20, 19, 33, 20, 16, 31, 12, 13, 14, 10, 25, 14, 18, 20, 45, 11, 29, 13, 35, 15, 16, 56, 16, 15, 34, 24, 16, 22, 28, 19, 18, 22, 17, 15, 18, 10, 13, 14, 16, 16, 11, 43, 9, 13, 14, 33, 10, 15, 14, 8, 14, 35, 22, 14, 27, 25, 25, 27, 32, 33, 11, 19, 13, 11, 17, 12, 21, 25, 52, 28, 14, 20, 15, 12, 59, 16, 15, 16, 13, 34, 11, 11, 23, 17, 16, 39, 23, 24, 29, 24, 17, 17, 16, 38, 53, 11, 12, 14, 16, 24, 19, 24, 32, 16, 11, 35, 12, 15, 25, 32, 13, 62, 29, 13, 18, 26, 32, 24, 29, 25, 12, 40, 11, 16, 88, 18, 16, 23, 15, 11, 25, 37, 14, 22, 13, 23, 12, 26, 29, 33, 13, 12, 12, 11, 30, 21, 20, 17, 13, 34, 12, 52, 27, 42, 30, 15, 18, 17, 36, 24, 17, 15, 14, 48, 14, 10, 50, 33, 27, 15, 44, 26, 13, 19]",0.42559011217263176,1.12661448091072,0.14998387313890435,0.25378872119868695,0.0,426.346,23455.132,36.45,274349.106,10199.334,980.456,11.292,10000,10000,10000,10000,12.6625,13.2,0.20000000298023224,4.999999873689376e-05,78.978584,-0.04530979,79.017456,0.24566658,0.032149546,0.661313,0.0
192.0,9.0,43.42723004694836,43.42723004694836,213,10,20000,20000,False,643,2,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-31-51,1618443111,10.863780498504639,21.753358840942383,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,21.753358840942383,0,2,"[20.0, 11.0, 18.0, 58.0, 12.0, 46.0, 17.0, 115.0, 27.0, 22.0, 73.0, 192.0, 33.0, 169.0, 15.0, 38.0, 93.0, 39.0, 38.0, 11.0, 25.0, 67.0, 61.0, 44.0, 19.0, 50.0, 20.0, 75.0, 54.0, 40.0, 67.0, 20.0, 47.0, 32.0, 29.0, 44.0, 36.0, 28.0, 41.0, 33.0, 24.0, 24.0, 40.0, 37.0, 81.0, 74.0, 28.0, 28.0, 61.0, 38.0, 128.0, 65.0, 36.0, 80.0, 130.0, 41.0, 19.0, 43.0, 42.0, 15.0, 62.0, 60.0, 11.0, 55.0, 20.0, 25.0, 40.0, 66.0, 43.0, 9.0, 43.0, 41.0, 54.0, 94.0, 26.0, 72.0, 25.0, 15.0, 26.0, 40.0, 58.0, 49.0, 25.0, 19.0, 14.0, 15.0, 11.0, 96.0, 17.0, 18.0, 39.0, 121.0, 24.0, 15.0, 33.0, 64.0, 86.0, 12.0, 21.0, 21.0, 79.0, 17.0, 31.0, 30.0, 57.0, 92.0, 83.0, 35.0, 36.0, 17.0, 136.0, 54.0, 66.0, 43.0, 34.0, 28.0, 15.0, 82.0, 119.0, 16.0, 13.0, 21.0, 29.0, 20.0, 27.0, 22.0, 49.0, 116.0, 92.0, 53.0, 76.0, 29.0, 115.0, 25.0, 32.0, 21.0, 17.0, 72.0, 15.0, 23.0, 14.0, 29.0, 36.0, 14.0, 19.0, 40.0, 17.0, 18.0, 23.0, 27.0, 64.0, 21.0, 61.0, 30.0, 37.0, 18.0, 36.0, 98.0, 28.0, 15.0, 17.0, 117.0, 19.0, 52.0, 54.0, 23.0, 38.0, 16.0, 11.0, 16.0, 28.0, 33.0, 47.0, 49.0, 23.0, 66.0, 21.0, 47.0, 28.0, 19.0, 58.0, 53.0, 50.0, 75.0, 192.0, 46.0, 37.0, 19.0, 25.0, 17.0, 55.0, 20.0, 61.0, 33.0, 40.0, 11.0, 82.0, 16.0, 38.0, 34.0, 34.0, 30.0, 52.0, 50.0, 91.0, 41.0, 14.0, 29.0, 18.0, 15.0, 42.0, 51.0, 17.0]","[20, 11, 18, 58, 12, 46, 17, 115, 27, 22, 73, 192, 33, 169, 15, 38, 93, 39, 38, 11, 25, 67, 61, 44, 19, 50, 20, 75, 54, 40, 67, 20, 47, 32, 29, 44, 36, 28, 41, 33, 24, 24, 40, 37, 81, 74, 28, 28, 61, 38, 128, 65, 36, 80, 130, 41, 19, 43, 42, 15, 62, 60, 11, 55, 20, 25, 40, 66, 43, 9, 43, 41, 54, 94, 26, 72, 25, 15, 26, 40, 58, 49, 25, 19, 14, 15, 11, 96, 17, 18, 39, 121, 24, 15, 33, 64, 86, 12, 21, 21, 79, 17, 31, 30, 57, 92, 83, 35, 36, 17, 136, 54, 66, 43, 34, 28, 15, 82, 119, 16, 13, 21, 29, 20, 27, 22, 49, 116, 92, 53, 76, 29, 115, 25, 32, 21, 17, 72, 15, 23, 14, 29, 36, 14, 19, 40, 17, 18, 23, 27, 64, 21, 61, 30, 37, 18, 36, 98, 28, 15, 17, 117, 19, 52, 54, 23, 38, 16, 11, 16, 28, 33, 47, 49, 23, 66, 21, 47, 28, 19, 58, 53, 50, 75, 192, 46, 37, 19, 25, 17, 55, 20, 61, 33, 40, 11, 82, 16, 38, 34, 34, 30, 52, 50, 91, 41, 14, 29, 18, 15, 42, 51, 17]",0.4039089447448809,1.03990101816224,0.15392105894213914,0.2606629239477671,0.0,403.746,24768.048,19.655,508764.328,10257.325,974.913,10.867,20000,20000,20000,20000,15.181249999999999,13.2375,0.30000001192092896,4.999999873689376e-05,308.96094,-0.028473353,308.984,0.14004159,0.018024592,0.6039614,0.0
215.0,13.0,88.03,88.03,85,10,30000,30000,False,728,3,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-02,1618443122,10.629329204559326,32.38268804550171,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,32.38268804550171,0,3,"[38.0, 34.0, 34.0, 30.0, 52.0, 50.0, 91.0, 41.0, 14.0, 29.0, 18.0, 15.0, 42.0, 51.0, 17.0, 112.0, 151.0, 171.0, 32.0, 157.0, 147.0, 59.0, 61.0, 35.0, 47.0, 146.0, 70.0, 41.0, 30.0, 33.0, 130.0, 142.0, 113.0, 103.0, 129.0, 140.0, 23.0, 36.0, 169.0, 26.0, 95.0, 74.0, 87.0, 125.0, 100.0, 124.0, 32.0, 86.0, 66.0, 85.0, 133.0, 168.0, 186.0, 144.0, 148.0, 30.0, 35.0, 47.0, 26.0, 85.0, 104.0, 31.0, 128.0, 159.0, 90.0, 64.0, 44.0, 130.0, 150.0, 203.0, 215.0, 53.0, 35.0, 18.0, 136.0, 170.0, 131.0, 167.0, 77.0, 16.0, 151.0, 30.0, 27.0, 56.0, 99.0, 113.0, 13.0, 189.0, 172.0, 29.0, 133.0, 142.0, 97.0, 68.0, 98.0, 102.0, 153.0, 30.0, 99.0, 146.0]","[38, 34, 34, 30, 52, 50, 91, 41, 14, 29, 18, 15, 42, 51, 17, 112, 151, 171, 32, 157, 147, 59, 61, 35, 47, 146, 70, 41, 30, 33, 130, 142, 113, 103, 129, 140, 23, 36, 169, 26, 95, 74, 87, 125, 100, 124, 32, 86, 66, 85, 133, 168, 186, 144, 148, 30, 35, 47, 26, 85, 104, 31, 128, 159, 90, 64, 44, 130, 150, 203, 215, 53, 35, 18, 136, 170, 131, 167, 77, 16, 151, 30, 27, 56, 99, 113, 13, 189, 172, 29, 133, 142, 97, 68, 98, 102, 153, 30, 99, 146]",0.38345305348958597,1.0104064113058462,0.1538580769448384,0.2619900521639238,0.0,402.855,24822.821,14.445,692277.881,10202.984,980.105,9.417,30000,30000,30000,30000,12.76,13.293333333333335,0.30000001192092896,4.999999873689376e-05,543.62555,-0.014220176,543.6366,0.21246277,0.010718824,0.5701263,0.0
305.0,13.0,131.85,131.85,38,10,40000,40000,False,766,4,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-13,1618443133,11.903157711029053,44.28584575653076,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,44.28584575653076,0,4,"[169.0, 26.0, 95.0, 74.0, 87.0, 125.0, 100.0, 124.0, 32.0, 86.0, 66.0, 85.0, 133.0, 168.0, 186.0, 144.0, 148.0, 30.0, 35.0, 47.0, 26.0, 85.0, 104.0, 31.0, 128.0, 159.0, 90.0, 64.0, 44.0, 130.0, 150.0, 203.0, 215.0, 53.0, 35.0, 18.0, 136.0, 170.0, 131.0, 167.0, 77.0, 16.0, 151.0, 30.0, 27.0, 56.0, 99.0, 113.0, 13.0, 189.0, 172.0, 29.0, 133.0, 142.0, 97.0, 68.0, 98.0, 102.0, 153.0, 30.0, 99.0, 146.0, 129.0, 261.0, 283.0, 171.0, 186.0, 217.0, 280.0, 162.0, 179.0, 168.0, 231.0, 109.0, 125.0, 153.0, 232.0, 196.0, 231.0, 305.0, 221.0, 130.0, 119.0, 175.0, 220.0, 78.0, 197.0, 290.0, 207.0, 230.0, 80.0, 81.0, 107.0, 160.0, 233.0, 174.0, 252.0, 114.0, 154.0, 206.0]","[169, 26, 95, 74, 87, 125, 100, 124, 32, 86, 66, 85, 133, 168, 186, 144, 148, 30, 35, 47, 26, 85, 104, 31, 128, 159, 90, 64, 44, 130, 150, 203, 215, 53, 35, 18, 136, 170, 131, 167, 77, 16, 151, 30, 27, 56, 99, 113, 13, 189, 172, 29, 133, 142, 97, 68, 98, 102, 153, 30, 99, 146, 129, 261, 283, 171, 186, 217, 280, 162, 179, 168, 231, 109, 125, 153, 232, 196, 231, 305, 221, 130, 119, 175, 220, 78, 197, 290, 207, 230, 80, 81, 107, 160, 233, 174, 252, 114, 154, 206]",0.37715625013215115,1.0031825946073838,0.15512163108283786,0.26294326175335164,0.0,393.783,25394.688,11.655,857976.517,10495.554,952.784,9.453,40000,40000,40000,40000,13.805882352941175,13.3,0.30000001192092896,4.999999873689376e-05,642.37415,-0.008086173,642.3795,0.33657497,0.00885413,0.56717587,0.0
451.0,13.0,178.79,178.79,31,10,50000,50000,False,797,5,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-25,1618443145,11.541248559951782,55.827094316482544,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,55.827094316482544,0,5,"[203.0, 215.0, 53.0, 35.0, 18.0, 136.0, 170.0, 131.0, 167.0, 77.0, 16.0, 151.0, 30.0, 27.0, 56.0, 99.0, 113.0, 13.0, 189.0, 172.0, 29.0, 133.0, 142.0, 97.0, 68.0, 98.0, 102.0, 153.0, 30.0, 99.0, 146.0, 129.0, 261.0, 283.0, 171.0, 186.0, 217.0, 280.0, 162.0, 179.0, 168.0, 231.0, 109.0, 125.0, 153.0, 232.0, 196.0, 231.0, 305.0, 221.0, 130.0, 119.0, 175.0, 220.0, 78.0, 197.0, 290.0, 207.0, 230.0, 80.0, 81.0, 107.0, 160.0, 233.0, 174.0, 252.0, 114.0, 154.0, 206.0, 232.0, 325.0, 169.0, 207.0, 270.0, 230.0, 298.0, 366.0, 175.0, 274.0, 171.0, 451.0, 292.0, 52.0, 249.0, 157.0, 232.0, 253.0, 184.0, 234.0, 404.0, 176.0, 250.0, 253.0, 330.0, 222.0, 143.0, 256.0, 225.0, 297.0, 288.0]","[203, 215, 53, 35, 18, 136, 170, 131, 167, 77, 16, 151, 30, 27, 56, 99, 113, 13, 189, 172, 29, 133, 142, 97, 68, 98, 102, 153, 30, 99, 146, 129, 261, 283, 171, 186, 217, 280, 162, 179, 168, 231, 109, 125, 153, 232, 196, 231, 305, 221, 130, 119, 175, 220, 78, 197, 290, 207, 230, 80, 81, 107, 160, 233, 174, 252, 114, 154, 206, 232, 325, 169, 207, 270, 230, 298, 366, 175, 274, 171, 451, 292, 52, 249, 157, 232, 253, 184, 234, 404, 176, 250, 253, 330, 222, 143, 256, 225, 297, 288]",0.3716152968569555,0.996236452143393,0.15593264380157168,0.26359940495194834,0.0,390.973,25577.229,10.039,996068.262,10596.082,943.745,9.504,50000,50000,50000,50000,13.05625,13.3,0.30000001192092896,4.999999873689376e-05,528.4934,-0.007308345,528.49915,0.37441626,0.0048671816,0.540577,0.0
500.0,30.0,233.79,233.79,23,10,60000,60000,False,820,6,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-36,1618443156,10.956294298171997,66.78338861465454,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,66.78338861465454,0,6,"[97.0, 68.0, 98.0, 102.0, 153.0, 30.0, 99.0, 146.0, 129.0, 261.0, 283.0, 171.0, 186.0, 217.0, 280.0, 162.0, 179.0, 168.0, 231.0, 109.0, 125.0, 153.0, 232.0, 196.0, 231.0, 305.0, 221.0, 130.0, 119.0, 175.0, 220.0, 78.0, 197.0, 290.0, 207.0, 230.0, 80.0, 81.0, 107.0, 160.0, 233.0, 174.0, 252.0, 114.0, 154.0, 206.0, 232.0, 325.0, 169.0, 207.0, 270.0, 230.0, 298.0, 366.0, 175.0, 274.0, 171.0, 451.0, 292.0, 52.0, 249.0, 157.0, 232.0, 253.0, 184.0, 234.0, 404.0, 176.0, 250.0, 253.0, 330.0, 222.0, 143.0, 256.0, 225.0, 297.0, 288.0, 390.0, 275.0, 326.0, 500.0, 393.0, 273.0, 411.0, 286.0, 278.0, 206.0, 297.0, 365.0, 330.0, 500.0, 360.0, 297.0, 205.0, 370.0, 357.0, 335.0, 370.0, 370.0, 381.0]","[97, 68, 98, 102, 153, 30, 99, 146, 129, 261, 283, 171, 186, 217, 280, 162, 179, 168, 231, 109, 125, 153, 232, 196, 231, 305, 221, 130, 119, 175, 220, 78, 197, 290, 207, 230, 80, 81, 107, 160, 233, 174, 252, 114, 154, 206, 232, 325, 169, 207, 270, 230, 298, 366, 175, 274, 171, 451, 292, 52, 249, 157, 232, 253, 184, 234, 404, 176, 250, 253, 330, 222, 143, 256, 225, 297, 288, 390, 275, 326, 500, 393, 273, 411, 286, 278, 206, 297, 365, 330, 500, 360, 297, 205, 370, 357, 335, 370, 370, 381]",0.36039497850592506,0.9821688064521075,0.15510155149449154,0.26235768086518535,0.0,389.733,25658.573,8.914,1121871.612,10566.384,946.398,9.6,60000,60000,60000,60000,15.09375,13.3,0.15000000596046448,4.999999873689376e-05,336.65268,-0.0068843807,336.65814,0.54874456,0.009439909,0.5325267,0.0
500.0,52.0,293.87,293.87,22,10,70000,70000,False,842,7,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-47,1618443167,10.518550395965576,77.30193901062012,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,77.30193901062012,0,7,"[232.0, 196.0, 231.0, 305.0, 221.0, 130.0, 119.0, 175.0, 220.0, 78.0, 197.0, 290.0, 207.0, 230.0, 80.0, 81.0, 107.0, 160.0, 233.0, 174.0, 252.0, 114.0, 154.0, 206.0, 232.0, 325.0, 169.0, 207.0, 270.0, 230.0, 298.0, 366.0, 175.0, 274.0, 171.0, 451.0, 292.0, 52.0, 249.0, 157.0, 232.0, 253.0, 184.0, 234.0, 404.0, 176.0, 250.0, 253.0, 330.0, 222.0, 143.0, 256.0, 225.0, 297.0, 288.0, 390.0, 275.0, 326.0, 500.0, 393.0, 273.0, 411.0, 286.0, 278.0, 206.0, 297.0, 365.0, 330.0, 500.0, 360.0, 297.0, 205.0, 370.0, 357.0, 335.0, 370.0, 370.0, 381.0, 393.0, 412.0, 500.0, 500.0, 500.0, 266.0, 500.0, 389.0, 408.0, 500.0, 396.0, 500.0, 485.0, 252.0, 500.0, 416.0, 370.0, 338.0, 500.0, 461.0, 500.0, 369.0]","[232, 196, 231, 305, 221, 130, 119, 175, 220, 78, 197, 290, 207, 230, 80, 81, 107, 160, 233, 174, 252, 114, 154, 206, 232, 325, 169, 207, 270, 230, 298, 366, 175, 274, 171, 451, 292, 52, 249, 157, 232, 253, 184, 234, 404, 176, 250, 253, 330, 222, 143, 256, 225, 297, 288, 390, 275, 326, 500, 393, 273, 411, 286, 278, 206, 297, 365, 330, 500, 360, 297, 205, 370, 357, 335, 370, 370, 381, 393, 412, 500, 500, 500, 266, 500, 389, 408, 500, 396, 500, 485, 252, 500, 416, 370, 338, 500, 461, 500, 369]",0.35472009620227907,0.9749110755001398,0.15484760692796085,0.2610325908157582,0.0,386.149,25896.706,8.098,1234822.516,10488.513,953.424,9.383,70000,70000,70000,70000,14.973333333333331,13.300000000000004,0.15000000596046448,4.999999873689376e-05,252.9212,-0.0036709069,252.92403,0.51729584,0.005804621,0.54691005,0.0
500.0,44.0,344.13,344.13,18,10,80000,80000,False,860,8,e903468039764ee2ab5a0be0f1a8ea22,2021-04-14_16-32-58,1618443178,11.016912937164307,88.31885194778442,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,88.31885194778442,0,8,"[233.0, 174.0, 252.0, 114.0, 154.0, 206.0, 232.0, 325.0, 169.0, 207.0, 270.0, 230.0, 298.0, 366.0, 175.0, 274.0, 171.0, 451.0, 292.0, 52.0, 249.0, 157.0, 232.0, 253.0, 184.0, 234.0, 404.0, 176.0, 250.0, 253.0, 330.0, 222.0, 143.0, 256.0, 225.0, 297.0, 288.0, 390.0, 275.0, 326.0, 500.0, 393.0, 273.0, 411.0, 286.0, 278.0, 206.0, 297.0, 365.0, 330.0, 500.0, 360.0, 297.0, 205.0, 370.0, 357.0, 335.0, 370.0, 370.0, 381.0, 393.0, 412.0, 500.0, 500.0, 500.0, 266.0, 500.0, 389.0, 408.0, 500.0, 396.0, 500.0, 485.0, 252.0, 500.0, 416.0, 370.0, 338.0, 500.0, 461.0, 500.0, 369.0, 500.0, 500.0, 500.0, 358.0, 500.0, 425.0, 500.0, 500.0, 500.0, 500.0, 500.0, 44.0, 458.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[233, 174, 252, 114, 154, 206, 232, 325, 169, 207, 270, 230, 298, 366, 175, 274, 171, 451, 292, 52, 249, 157, 232, 253, 184, 234, 404, 176, 250, 253, 330, 222, 143, 256, 225, 297, 288, 390, 275, 326, 500, 393, 273, 411, 286, 278, 206, 297, 365, 330, 500, 360, 297, 205, 370, 357, 335, 370, 370, 381, 393, 412, 500, 500, 500, 266, 500, 389, 408, 500, 396, 500, 485, 252, 500, 416, 370, 338, 500, 461, 500, 369, 500, 500, 500, 358, 500, 425, 500, 500, 500, 500, 500, 44, 458, 500, 500, 500, 500, 500]",0.35067149356716654,0.9708820825045705,0.15517813463455965,0.26150358529363593,0.0,385.061,25969.911,7.47,1338718.033,10487.276,953.536,9.411,80000,80000,80000,80000,14.93125,13.3,0.15000000596046448,4.999999873689376e-05,287.49496,-0.0019602021,287.49643,0.32814375,0.003243432,0.52797407,0.0
